,Year,Location,NC_Accession,Plot,pod_area,pod_length,lw_ratio,pod_per,pod_width,Block
2576,2022.0,LEW,20IL-9,1048.0,373.9706844,32.46176671,2.143843391,80.3891083,15.25568692,1
2577,2022.0,LEW,N21020,1049.0,443.329101,39.03617956,2.591370768,92.0026148,15.15315591,1
2578,2022.0,LEW,HTS IL-16,1050.0,319.8448357,31.26077701,2.27346384,76.0947737,13.63419786,1
2579,2022.0,LEW,HTS IL-54,1051.0,393.2702691,36.25718578,2.518893924,85.92317926,14.51216111,1
2580,2022.0,LEW,HTS IL-76,1052.0,401.835931,35.45033411,2.370654928,85.00651263,15.12563152,1
2581,2022.0,LEW,HTS IL-19,1053.0,296.0401226,30.27679569,2.352573236,73.23086639,12.90696935,1
2582,2022.0,LEW,Perry,1054.0,355.3964567,34.70317406,2.505222104,81.51413316,13.92339263,1
2583,2022.0,LEW,N19044,1055.0,423.0014425,38.63356365,2.61044871,90.3445672,14.89683748,1
2584,2022.0,LEW,N21029,1056.0,429.3676066,39.02534035,2.613535296,91.76530102,15.11607073,1
2585,2022.0,LEW,N17042,1057.0,463.7690803,39.76024741,2.554304706,93.64244321,15.60886974,1
2586,2022.0,LEW,N19018,1058.0,435.5375518,39.05693681,2.543524047,91.96616892,15.47469643,1
2587,2022.0,LEW,N18015,1059.0,484.7778479,41.67167613,2.669209522,97.0229624,15.70837453,1
2588,2022.0,LEW,N19010,1060.0,433.382059,38.16270109,2.549762367,90.01387751,15.02445584,1
2589,2022.0,LEW,N21023,1061.0,411.8897618,38.03606474,2.615215184,89.08495521,14.58858894,1
2590,2022.0,LEW,Emery,1062.0,403.3131737,39.17041784,2.682418354,90.62928877,14.73169816,1
2591,2022.0,LEW,20IL-18,1063.0,333.8232955,33.88064565,2.582746831,79.91326756,13.16327098,1
2592,2022.0,LEW,N16034,1064.0,300.6820418,30.12182223,2.283351183,73.22960747,13.3740305,1
2593,2022.0,LEW,N18041,1065.0,449.1782033,39.69414779,2.61433853,93.04845309,15.30261705,1
2594,2022.0,LEW,HTS IL-47,1066.0,450.9416827,38.17647105,2.441222147,91.66871117,15.7922282,1
2595,2022.0,LEW,20IL-3,1067.0,355.6347201,32.27437433,2.20801714,79.27009609,14.7308783,1
2596,2022.0,LEW,N19027,1068.0,474.9530115,41.68854929,2.705808638,96.36382258,15.50728384,1
2597,2022.0,LEW,N17044,1069.0,430.5425188,39.25842419,2.680787247,91.2075487,14.77417978,1
2598,2022.0,LEW,20IL-32,1070.0,381.1056368,33.6417929,2.241088472,82.34830281,15.11155189,1
2599,2022.0,LEW,N18026,1071.0,440.0224863,39.29833394,2.607996772,92.37349947,15.2344052,1
2600,2022.0,LEW,N19038,1072.0,433.6268192,38.97171076,2.592208444,91.76150939,15.15996293,1
2601,2022.0,LEW,N16021,1073.0,432.167102,38.9750178,2.630379706,91.11108195,14.94911748,1
2602,2022.0,LEW,N21017,1074.0,426.8502091,37.85114972,2.508567541,89.78364683,15.21243975,1
2603,2022.0,LEW,N14007,1075.0,394.684002,36.97443978,2.570454432,87.06819048,14.41526018,1
2604,2022.0,LEW,HTS IL-25,1076.0,297.0271425,29.94128093,2.332705223,72.43932489,12.89219534,1
2605,2022.0,LEW,N19029,1077.0,430.0403141,37.87099519,2.506695082,89.40272289,15.1695241,1
2606,2022.0,LEW,HTS IL-37,1078.0,323.2612712,32.27017999,2.427997435,77.07520026,13.298265,1
2607,2022.0,LEW,HTS IL-34,1079.0,353.5856451,35.24674265,2.605945142,82.83193856,13.58027125,1
2608,2022.0,LEW,N18050,1080.0,424.6900601,39.02674861,2.610903,91.48031523,15.08748749,1
2609,2022.0,LEW,N18011,1081.0,450.0143478,38.5450188,2.464604881,91.49170152,15.75806714,1
2610,2022.0,LEW,HTS 16-05,1082.0,473.5013859,39.84965199,2.499337547,94.98575142,16.0952915,1
2611,2022.0,LEW,HTS IL-10,1083.0,279.3661412,28.26038506,2.173769251,69.76649645,13.14587924,1
2612,2022.0,LEW,N15041,1084.0,428.9564482,38.72853187,2.603397963,91.01735057,15.00250959,1
2613,2022.0,LEW,N19016,1085.0,500.3422728,39.86657435,2.401193206,95.48986478,16.81800817,1
2614,2022.0,LEW,N19026,1086.0,462.3043647,40.14358853,2.545841993,95.05744408,15.85243772,1
2615,2022.0,LEW,N19015,1087.0,448.0046012,36.38015712,2.266900355,89.04508294,16.28843866,1
2616,2022.0,LEW,N21026,1088.0,409.429664,37.45625727,2.536658894,88.9021379,14.83868413,1
2617,2022.0,LEW,HTS IL-53,1089.0,346.6372189,32.35110222,2.281487651,78.90680766,14.28542288,1
2618,2022.0,LEW,N16055,1090.0,408.0992022,36.6369341,2.484508714,87.50963162,14.85078874,1
2619,2022.0,LEW,HTS 20-04,1091.0,375.2839353,36.93060717,2.698984913,85.99565706,13.82434982,1
2620,2022.0,LEW,HTS 20-02,1092.0,328.9773974,32.83447002,2.478626753,78.17641603,13.26427072,1
2621,2022.0,LEW,20IL-10,1093.0,335.9312031,32.22310834,2.381318882,77.36879881,13.51315989,1
2622,2022.0,LEW,20IL-26,1094.0,388.4587151,36.423604,2.535693681,86.1451566,14.45219097,1
2623,2022.0,LEW,N19047,1095.0,425.0037164,38.4910291,2.607881985,89.74777021,14.85919009,1
2624,2022.0,LEW,PI 576636,1096.0,415.2820545,37.29389168,2.510853856,88.31908185,14.9132272,1
2625,2022.0,LEW,N19033,1097.0,436.2874094,38.53950022,2.557735865,90.97879779,15.23119177,1
2626,2022.0,LEW,N15039,1098.0,433.9098165,38.97672898,2.604568648,91.44644234,15.06900024,1
2627,2022.0,LEW,N21036,1099.0,422.2719931,38.67016608,2.616575191,90.41395391,14.81715699,1
2628,2022.0,LEW,Walton,1100.0,341.6198876,32.81375678,2.390433478,78.82484862,13.90477158,1
2629,2022.0,LEW,HTS 20-03,1101.0,368.5399515,33.76651695,2.334536657,81.60561599,14.5956329,1
2630,2022.0,LEW,N19003,1102.0,399.5123289,36.73665396,2.529224237,86.77148062,14.60937085,1
2631,2022.0,LEW,N17045,1103.0,432.2001051,39.34555752,2.649744374,92.23524486,14.92224684,1
2632,2022.0,LEW,HTS IL-39,1104.0,222.5110466,24.88050836,2.121772032,61.82924282,11.8672823,1
2633,2022.0,LEW,HTS IL-56,1105.0,342.8488771,33.25856122,2.387261914,79.72526333,13.91645419,1
2634,2022.0,LEW,SPT 07-01,1106.0,466.2077249,36.65777511,2.184355721,90.09661301,16.8291538,1
2635,2022.0,LEW,N21006,1107.0,405.8122148,38.20485032,2.67476622,88.9849856,14.41352946,1
2636,2022.0,LEW,HTS IL-74,1108.0,401.434955,36.52119255,2.491833631,86.64202567,14.69335087,1
2637,2022.0,LEW,HTS IL-50,1109.0,328.2322399,31.42705896,2.25625612,75.1802103,13.89985217,1
2638,2022.0,LEW,Wynne,1110.0,424.9194209,37.87365607,2.510107833,89.93749579,15.19391473,1
2639,2022.0,LEW,Bailey II - Clones,1111.0,396.4334414,37.154783,2.578840339,87.24592154,14.58998114,1
2640,2022.0,LEW,Bailey II,1112.0,384.9357363,36.01279932,2.534481401,85.01276522,14.25900358,1
2641,2022.0,LEW,HTS IL-44,1113.0,341.4279343,34.08419704,2.545687137,80.7023372,13.42411473,1
2642,2022.0,LEW,N15053,1114.0,416.2476021,37.28095924,2.497963646,88.6957992,14.98915916,1
2643,2022.0,LEW,N19031,1115.0,400.6792464,36.47876124,2.455823511,86.96887466,14.97033256,1
2644,2022.0,LEW,HTS 20-05,1116.0,421.1946173,36.17931578,2.335227451,87.12075795,15.61735878,1
2645,2022.0,LEW,20IL-6,1117.0,301.6534883,30.55155422,2.326919264,73.70227998,13.24259901,1
2646,2022.0,LEW,N19030,1118.0,422.5360774,39.04886894,2.666985017,90.51672209,14.74576675,1
2647,2022.0,LEW,N17040,1119.0,468.3265795,40.25147689,2.572311012,95.16493653,15.695735,1
2648,2022.0,LEW,HTS IL-41,1120.0,323.6852019,32.86540316,2.488979419,78.40195636,13.32271573,1
2649,2022.0,LEW,N19019,1121.0,429.6536582,38.0098411,2.53035913,89.8504271,15.0683979,1
2650,2022.0,LEW,20IL-24,1122.0,377.0531693,36.50662243,2.598800674,85.78967981,14.12494121,1
2651,2022.0,LEW,N18037,1123.0,464.4052375,39.45943045,2.481257345,93.93456845,16.0001081,1
2652,2022.0,LEW,Tifguard,1124.0,286.8287239,29.5029654,2.28344373,71.68503347,13.02726871,1
2653,2022.0,LEW,N21043,1125.0,402.2671018,35.54811781,2.384183604,85.84827027,15.02759996,1
2654,2022.0,LEW,HTS IL-29,1126.0,293.3864007,30.09986604,2.365586093,72.03561466,12.69466957,1
2655,2022.0,LEW,HTS IL-88,1127.0,306.1043349,31.28629861,2.459897296,74.64411951,12.82135488,1
2656,2022.0,LEW,N19042,1128.0,424.2396356,37.47689457,2.476656341,89.0037896,15.25642593,1
2657,2022.0,LEW,N21025,1129.0,402.8486879,37.66354749,2.609909979,88.17614102,14.56510072,1
2658,2022.0,LEW,N14002,1130.0,443.0301014,39.47635183,2.634041353,92.40169323,15.02878862,1
2659,2022.0,LEW,HTS IL-71,1131.0,252.8775238,28.28288043,2.374688285,67.99683513,12.07422463,1
2660,2022.0,LEW,HTS IL-73,1132.0,345.2079984,32.34662056,2.264772054,78.9498796,14.44660515,1
2661,2022.0,LEW,N14004,1133.0,426.8123604,38.93647473,2.609803737,90.98234231,15.07588993,1
2662,2022.0,LEW,N18044,1134.0,452.9151654,37.63425407,2.370468556,90.98356705,16.08414629,1
2663,2022.0,LEW,N21007,1135.0,424.4055583,37.45484992,2.468614831,89.21866633,15.25158559,1
2664,2022.0,LEW,N21004,1136.0,450.7709987,39.72565398,2.59492193,92.35526672,15.3451186,1
2665,2022.0,LEW,HTS IL-67,1137.0,256.4499916,30.33802559,2.620580185,71.2266565,11.71497561,1
2666,2022.0,LEW,N15060,1138.0,473.4239679,38.95416738,2.438757079,93.65272613,16.1335228,1
2667,2022.0,LEW,N16030,1139.0,445.2083397,40.08939272,2.634588142,93.87595951,15.39445144,1
2668,2022.0,LEW,N18040,1140.0,411.8306527,36.99668853,2.499524827,87.6334792,14.82274815,1
2669,2022.0,LEW,N19024,1141.0,406.1352149,37.41607167,2.498891655,88.73861438,15.08790764,1
2670,2022.0,LEW,20IL-5,1142.0,409.1819443,36.31412216,2.429979434,87.11377835,15.05593909,1
2671,2022.0,LEW,N18012,1143.0,407.1388458,36.91214099,2.507190411,87.59081234,14.7287202,1
2672,2022.0,LEW,N19022,1144.0,448.3732931,38.62753891,2.49338622,91.4455238,15.585869,1
2673,2022.0,LEW,HTS IL-38,1145.0,224.8851835,27.09173758,2.446016226,64.79022154,11.18206865,1
2674,2022.0,LEW,PI 497429,1146.0,356.739077,33.69571678,2.370516683,81.17299151,14.28182711,1
2675,2022.0,LEW,20IL-31,1147.0,387.7587594,36.90474693,2.611645222,87.08188831,14.19175888,1
2676,2022.0,LEW,N21037,1148.0,415.0857062,38.59562445,2.671642049,90.04693317,14.51635275,1
2677,2022.0,LEW,HTS IL-77,1149.0,402.5660312,38.13942109,2.657843227,89.38605566,14.42704207,1
2678,2022.0,LEW,HTS IL-09,1150.0,261.1906296,28.41122644,2.333071521,68.74512673,12.25855587,1
2679,2022.0,LEW,N21032,1151.0,442.6541531,39.63326757,2.63354052,92.87779305,15.18659803,1
2680,2022.0,LEW,N14017,1152.0,433.5445555,39.15718838,2.618590631,91.68940124,15.05509015,1
2681,2022.0,LEW,N21028,1153.0,413.2478451,37.18834339,2.515785168,87.97473093,14.86786435,1
2682,2022.0,LEW,HTS IL-52,1154.0,350.1086929,34.77358761,2.584075546,82.45616853,13.58340635,1
2683,2022.0,LEW,N14039,1155.0,380.5395693,35.69197736,2.523880695,84.34646945,14.23247581,1
2684,2022.0,LEW,HTS 20-01,1156.0,361.534305,35.02235199,2.527080547,82.75280876,13.89071172,1
2685,2022.0,LEW,HTS IL-22,1157.0,363.2268447,33.84996595,2.381627546,81.08515774,14.33905552,1
2686,2022.0,LEW,N12009,1158.0,397.026916,38.02181824,2.674987306,88.26963464,14.28563876,1
2687,2022.0,LEW,20IL-17,1159.0,338.571405,31.19087206,2.161043825,76.79058489,14.49492437,1
2688,2022.0,LEW,N19023,1160.0,420.023463,38.98706835,2.664795652,90.56554239,14.65472235,1
2689,2022.0,LEW,N21044,1161.0,451.6700055,38.54181356,2.469207178,91.76518125,15.69898168,1
2690,2022.0,LEW,N13031,1162.0,317.404395,31.32794055,2.334924866,75.65543795,13.50099013,1
2691,2022.0,LEW,N16012,1163.0,477.61237,38.9493839,2.397224364,93.63898734,16.32510994,1
2692,2022.0,LEW,N18053,1164.0,435.042614,39.09529933,2.561082739,91.75131111,15.40638017,1
2693,2022.0,LEW,HTS 16-03,1165.0,340.3811904,32.38308433,2.363078603,77.56115008,13.62666355,1
2694,2022.0,LEW,N18042,1166.0,457.2613917,38.88992645,2.420844092,92.66572404,16.22822734,1
2695,2022.0,LEW,HTS IL-58,1167.0,257.8300901,27.54066057,2.271631969,66.73802125,12.22514735,1
2696,2022.0,LEW,HTS IL-49,1168.0,333.2170695,33.86857441,2.583818059,79.77692013,13.23659715,1
2697,2022.0,LEW,HTS IL-28,1169.0,297.8557522,30.96888138,2.439976651,73.85417559,12.70016385,1
2698,2022.0,LEW,N19012,1170.0,398.2511478,37.46586236,2.588041442,88.25530931,14.585357,1
2699,2022.0,LEW,N18047,1171.0,412.9487208,38.42549761,2.658066694,89.67936431,14.5857707,1
2700,2022.0,LEW,HTS IL-02,1172.0,358.153591,32.71771831,2.241645245,80.21805742,14.70662341,1
2701,2022.0,LEW,N19049,1173.0,386.0259345,37.1379242,2.644547399,86.79021305,14.2775644,1
2702,2022.0,LEW,N21019,1174.0,439.3668255,38.56640037,2.571866742,91.18284241,15.12176095,1
2703,2022.0,LEW,N15017,1175.0,433.9657104,38.22527697,2.541794859,91.12496829,15.25347531,1
2704,2022.0,LEW,N19020,1176.0,471.7134369,39.71649581,2.495238041,94.28289142,16.11796197,1
2705,2022.0,LEW,GP-NC 343,1177.0,372.8233298,35.32337277,2.503490304,83.67577134,14.20104093,1
2706,2022.0,LEW,N21022,1178.0,449.6460603,39.58226219,2.612421256,92.73224439,15.25792791,1
2707,2022.0,LEW,N21013,1179.0,411.7588257,38.22237729,2.585485648,90.26340407,14.84615416,1
2708,2022.0,LEW,N19001,1180.0,483.8712085,40.51868837,2.522527978,95.55531163,16.1112183,1
2709,2022.0,LEW,N18034,1181.0,444.1643602,39.16275081,2.565192198,92.0310582,15.33599003,1
2710,2022.0,LEW,20IL-29,1182.0,393.953884,35.64401496,2.426393431,85.44648117,14.85430606,1
2711,2022.0,LEW,N19041,1183.0,378.2684827,36.63799389,2.644226678,85.97059013,13.96237973,1
2712,2022.0,LEW,NC-V 11,1184.0,426.7249251,37.7590048,2.521744727,89.74896968,15.12341504,1
2713,2022.0,LEW,20IL-16,1185.0,350.0934389,32.81237706,2.296880774,79.53664178,14.48606429,1
2714,2022.0,LEW,HTS IL-46,1186.0,267.1135745,28.45527232,2.295960709,68.4963208,12.3618356,1
2715,2022.0,LEW,HTS IL-43,1187.0,367.4907563,33.35601386,2.28442069,81.14144112,14.73852314,1
2716,2022.0,LEW,N21024,1188.0,435.150393,38.72366241,2.551576249,90.98500885,15.27701686,1
2717,2022.0,LEW,20IL-13,1189.0,284.5479769,30.42574366,2.399122462,72.7194522,12.74503701,1
2718,2022.0,LEW,N21021,1190.0,491.4829356,40.69616696,2.522544671,96.27679951,16.16653356,1
2719,2022.0,LEW,N17046,1191.0,444.6835265,39.245052,2.583628565,92.36479139,15.32468695,1
2720,2022.0,LEW,Comrade,1192.0,423.9521937,37.33807875,2.457576074,88.7713215,15.29321952,1
2721,2022.0,LEW,HTS IL-55,1193.0,281.7777221,30.42183057,2.458693501,72.45706466,12.47452659,1
2722,2022.0,LEW,SPT 10-12ol,1194.0,328.9583526,31.56181883,2.272424329,77.08242149,13.98013363,1
2723,2022.0,LEW,N19004,1195.0,373.1519551,34.32135293,2.38003168,82.55696482,14.47861182,1
2724,2022.0,LEW,HTS IL-65,1196.0,342.3969783,32.22231848,2.28489614,78.65424611,14.21712506,1
2725,2022.0,LEW,N21011,1197.0,445.6653005,40.22611306,2.703372668,93.24781983,15.01914507,1
2726,2022.0,LEW,N21005,1198.0,400.066984,37.99221579,2.69806801,88.31772957,14.22124217,1
2727,2022.0,LEW,HTS IL-51,1199.0,352.0377685,36.25729144,2.666019357,84.92277594,13.71376203,1
2728,2022.0,LEW,N19032,1200.0,452.5754285,40.26363798,2.628225812,93.89267622,15.38291963,1
2729,2022.0,LEW,N19043,1201.0,437.0209107,38.12421881,2.485199384,90.48641792,15.42119979,1
2730,2022.0,LEW,N18048,1202.0,400.4147833,38.88352535,2.750802522,89.68226206,14.2379999,1
2731,2022.0,LEW,N18033,1203.0,457.355221,39.93298216,2.614060363,93.9788592,15.33892645,1
2732,2022.0,LEW,N10066,1204.0,416.7301873,38.79058215,2.637051111,90.50487294,14.82807894,1
2733,2022.0,LEW,N18038,1205.0,446.6667434,39.93305476,2.59158605,93.46077407,15.50708208,1
2734,2022.0,LEW,20IL-19,1206.0,334.4108438,31.35175327,2.256827236,76.48829194,13.9734157,1
2735,2022.0,LEW,N18043,1207.0,445.9388319,38.2121552,2.454899823,91.27650721,15.75953274,1
2736,2022.0,LEW,N13051,1208.0,376.2329682,36.45788125,2.632723732,85.96066725,13.99462015,1
2737,2022.0,LEW,N19025,1209.0,421.3942941,37.2282166,2.468582017,89.01777306,15.21970287,1
2738,2022.0,LEW,N19046,1210.0,413.6965227,37.30846345,2.534833736,88.69989559,14.79562915,1
2739,2022.0,LEW,Gregory,1211.0,434.3701407,37.89041016,2.479957284,90.19771778,15.45698326,1
2740,2022.0,LEW,N19014,1212.0,475.5543478,39.91881754,2.523950149,94.55533713,15.90374186,1
2741,2022.0,LEW,N19013,1213.0,444.6189355,36.68392327,2.312299612,89.13988142,15.88286466,1
2742,2022.0,LEW,N19037,1214.0,457.3744878,39.85481637,2.571723129,94.26191267,15.58172054,1
2743,2022.0,LEW,20IL-7,1215.0,374.3965918,34.9547547,2.451614538,83.46419994,14.31180098,1
2744,2022.0,LEW,HTS IL-33,1216.0,343.7743639,33.93737681,2.47316233,80.57490212,13.77741832,1
2745,2022.0,LEW,N21010,1217.0,452.0393946,39.30593334,2.589013922,92.93354602,15.3662421,1
2746,2022.0,LEW,N19017,1218.0,494.4675888,41.41599759,2.589181485,97.64409804,16.13576888,1
2747,2022.0,LEW,N15066,1219.0,474.07518,39.59011528,2.474463822,93.58756143,16.12423728,1
2748,2022.0,LEW,N18010,1220.0,447.8284619,39.50822367,2.609910251,92.43650868,15.18359136,1
2749,2022.0,LEW,N21002,1221.0,429.6866127,38.77047911,2.607624952,90.78562895,14.98725947,1
2750,2022.0,LEW,Sullivan,1222.0,422.2738974,38.0266583,2.566352523,89.91393477,14.96726727,1
2751,2022.0,LEW,N11055,1223.0,361.9462811,35.01289274,2.463277174,83.29037413,14.30849238,1
2752,2022.0,LEW,N21009,1224.0,462.3214026,39.92323158,2.556012283,93.74264717,15.66205732,1
2753,2022.0,LEW,N16032,1225.0,429.3296937,38.23275719,2.548691531,90.3974956,15.0512812,1
2754,2022.0,LEW,N19002,1226.0,377.9736682,37.57280356,2.692176872,87.08521333,14.01869863,1
2755,2022.0,LEW,Bailey,1227.0,394.2611037,36.80747946,2.598694835,86.79234355,14.31003029,1
2756,2022.0,LEW,HTS IL-21,1228.0,346.7585022,33.0329114,2.369828112,79.12611573,13.93962772,1
2757,2022.0,LEW,N19045,1229.0,382.1526298,35.58654634,2.464550316,84.26601529,14.53682979,1
2758,2022.0,LEW,N21027,1230.0,419.1403512,38.41956853,2.639842074,89.85293017,14.61081591,1
2759,2022.0,LEW,N19040,1231.0,421.5065513,38.96399911,2.63327957,91.05635201,14.85533382,1
2760,2022.0,LEW,N19028,1232.0,471.9652146,40.14687902,2.577993633,94.40490075,15.71159211,1
2761,2022.0,LEW,N19039,1233.0,446.8388644,39.504377,2.613812957,93.07705214,15.17947646,1
2762,2022.0,LEW,N21042,1234.0,438.8322001,37.88376547,2.469056092,89.81041321,15.44608992,1
2763,2022.0,LEW,N19036,1235.0,428.797832,38.64685239,2.615223771,90.86513174,14.86628036,1
2764,2022.0,LEW,N05006,1236.0,391.2109982,35.35892005,2.403686321,84.92832401,14.7988627,1
2765,2022.0,LEW,N21038,1237.0,452.8922147,37.01304002,2.276553565,90.48495206,16.43622799,1
2766,2022.0,LEW,HTS 20-06,1238.0,294.0258148,29.54229002,2.293305633,71.86977286,12.96728417,1
2767,2022.0,LEW,N21015,1239.0,445.1316653,40.6285065,2.70553281,94.03704942,15.08589916,1
2768,2022.0,LEW,N21041,1240.0,457.1064014,37.94582195,2.367325032,91.11333375,16.14056132,1
2769,2022.0,LEW,N18018,1241.0,421.8081771,39.24308101,2.703635502,90.77522304,14.61126398,1
2770,2022.0,LEW,N18035,1242.0,478.2758889,39.85640226,2.499962598,94.71834513,16.07953043,1
2771,2022.0,LEW,N17047,1243.0,450.0586579,40.58399274,2.67026952,94.68195604,15.2852408,1
2772,2022.0,LEW,20IL-4,1244.0,398.9870246,34.2331468,2.228076756,83.82227944,15.44949776,1
2773,2022.0,LEW,N21039,1245.0,452.6523062,37.77002272,2.382714425,90.57566376,15.97687184,1
2774,2022.0,LEW,N17037,1246.0,457.1057826,38.90915572,2.482405123,92.41808197,15.71732422,1
2775,2022.0,LEW,NC 20,1247.0,420.0805462,38.23994333,2.581538217,89.89801875,14.87904039,1
2776,2022.0,LEW,HTS IL-59,1248.0,366.394487,34.50372168,2.447347484,82.56724914,14.24425986,1
2777,2022.0,LEW,20IL-33,1249.0,385.7207472,33.84319164,2.281614242,82.67460511,14.99905786,1
2778,2022.0,LEW,N19035,1250.0,455.8350499,39.25639175,2.549496565,93.25920608,15.47604303,1
2779,2022.0,LEW,N16050,1251.0,440.701407,38.67425108,2.548524603,91.19354163,15.29664798,1
2780,2022.0,LEW,N18036,1252.0,448.1949075,38.4265793,2.449979413,91.50872081,15.72355773,1
2781,2022.0,LEW,N21030,1253.0,452.342448,39.04691189,2.537134498,92.54347944,15.49537421,1
2782,2022.0,LEW,N17041,1254.0,457.1961937,40.95997969,2.671943836,94.76625314,15.49884981,1
2783,2022.0,LEW,N18051,1255.0,412.1982995,36.92512422,2.42858898,88.0613488,15.33439573,1
2784,2022.0,LEW,N19034,1256.0,464.994921,40.63598095,2.578548569,95.65293916,15.79978547,1
2785,2022.0,LEW,HTS IL-30,1257.0,325.8366545,31.70465922,2.330604418,76.77981534,13.75212296,1
2786,2022.0,LEW,N96076L,1258.0,385.9631053,35.78667782,2.482676156,85.17541988,14.53571908,1
2787,2022.0,LEW,20IL-25,1259.0,406.5096399,36.89974859,2.50519053,87.6860403,14.81388826,1
2788,2022.0,LEW,N19007,1260.0,449.8430617,38.81514968,2.504155743,92.05566255,15.58787312,1
2789,2022.0,LEW,20IL-8,1261.0,310.8604741,30.84550726,2.307968839,74.88326005,13.45890623,1
2790,2022.0,LEW,N19009,1262.0,476.5619925,41.37171017,2.645636515,96.59046626,15.73231081,1
2791,2022.0,LEW,HTS IL-72,1263.0,358.3659548,33.55769477,2.383014954,80.46542086,14.13648083,1
2792,2022.0,LEW,20IL-30,1264.0,349.2006051,33.01154243,2.341949087,79.70133071,14.14903854,1
2793,2022.0,LEW,HTS IL-68,1265.0,424.653552,36.44591226,2.366442367,87.8874104,15.58655032,1
2794,2022.0,LEW,Bailey II,2001.0,396.5422451,37.53799718,2.57857346,88.91170741,14.66965052,2
2795,2022.0,LEW,N17040,2002.0,461.9610276,39.69937495,2.554071524,93.3376477,15.63587265,2
2796,2022.0,LEW,HTS IL-88,2003.0,253.6069995,28.12706118,2.367973286,68.0078635,12.00077529,2
2797,2022.0,LEW,N19041,2004.0,396.7918905,37.02544343,2.604317787,86.79038952,14.29834398,2
2798,2022.0,LEW,N19039,2005.0,468.8207437,40.53873148,2.637977712,94.41344205,15.44073638,2
2799,2022.0,LEW,N18042,2006.0,482.9251622,38.99692989,2.399161714,93.32061588,16.38972702,2
2800,2022.0,LEW,20IL-1,2007.0,383.4375674,36.26094959,2.533435444,85.97463669,14.41871866,2
2801,2022.0,LEW,HTS IL-73,2008.0,370.8251293,33.7685583,2.314699804,82.06103144,14.66433569,2
2802,2022.0,LEW,N19026,2009.0,451.6174079,39.48894015,2.533523713,92.92623772,15.69054986,2
2803,2022.0,LEW,HTS 16-06,2010.0,356.7960082,34.03336851,2.451364188,81.3925305,14.09863327,2
2804,2022.0,LEW,N16021,2011.0,437.9396895,38.52467247,2.494455127,91.96663551,15.6243619,2
2805,2022.0,LEW,N21020,2012.0,460.5593432,40.49578455,2.664648863,94.21435138,15.4682282,2
2806,2022.0,LEW,N21034,2013.0,472.6859964,40.88891036,2.640714453,95.87099812,15.6236265,2
2807,2022.0,LEW,N19050,2014.0,473.2644555,39.76564102,2.502745984,94.62469228,16.01341274,2
2808,2022.0,LEW,HTS IL-02,2015.0,390.1664444,35.25722869,2.389676289,84.74267607,14.87686551,2
2809,2022.0,LEW,20IL-3,2016.0,362.4204521,32.41293245,2.194002197,79.74840412,14.8328105,2
2810,2022.0,LEW,HTS IL-37,2017.0,396.1008823,35.39469673,2.428259109,84.99675568,14.65828012,2
2811,2022.0,LEW,N15060,2018.0,432.6877955,38.85673811,2.585398872,91.23413864,15.12446931,2
2812,2022.0,LEW,20IL-2,2019.0,347.6835826,31.62998911,2.163704273,77.88038067,14.77968,2
2813,2022.0,LEW,N13031,2020.0,339.335102,32.19554984,2.288583644,78.52200131,14.19805708,2
2814,2022.0,LEW,N19033,2021.0,477.5436699,41.40795927,2.683511098,95.98056249,15.48206281,2
2815,2022.0,LEW,N19013,2022.0,495.667896,39.56740834,2.386642378,95.26184163,16.6939516,2
2816,2022.0,LEW,SPT 07-01,2023.0,496.7569011,39.47031143,2.384492623,95.03022475,16.73816729,2
2817,2022.0,LEW,20IL-31,2024.0,426.8046978,39.78219827,2.671085408,93.19986421,14.95848533,2
2818,2022.0,LEW,HTS 20-05,2025.0,341.9260455,31.17758108,2.16653732,76.62342284,14.45022531,2
2819,2022.0,LEW,N19036,2026.0,452.7965065,41.02309223,2.723101046,95.2581697,15.14537584,2
2820,2022.0,LEW,N21004,2027.0,428.7479891,37.72317288,2.471951471,90.23359181,15.31438836,2
2821,2022.0,LEW,N19018,2028.0,403.1553164,35.8068923,2.384560206,85.94210406,15.08787878,2
2822,2022.0,LEW,N19045,2029.0,408.6261005,36.75075157,2.48399137,87.66267689,14.9196772,2
2823,2022.0,LEW,N19037,2030.0,450.7468128,39.23714167,2.565795533,92.27484615,15.37021155,2
2824,2022.0,LEW,20IL-5,2031.0,368.1659338,33.94858753,2.356828237,81.90926108,14.52588787,2
2825,2022.0,LEW,20IL-10,2032.0,315.4734883,31.04390374,2.319232687,75.10796036,13.42091584,2
2826,2022.0,LEW,Bailey II - Clones,2033.0,393.155626,36.02935844,2.494228774,85.35083327,14.54418623,2
2827,2022.0,LEW,N16030,2034.0,456.2148106,41.3693827,2.79368033,95.27038904,14.93110812,2
2828,2022.0,LEW,N18015,2035.0,459.0065249,39.99796778,2.587487901,94.28907573,15.53755597,2
2829,2022.0,LEW,N19046,2036.0,402.9710771,37.9466078,2.647579568,88.70368345,14.39205558,2
2830,2022.0,LEW,N21043,2037.0,469.6522446,39.0643241,2.434709916,93.44591097,16.20422984,2
2831,2022.0,LEW,Walton,2038.0,388.9891718,35.9522687,2.490521822,85.71566975,14.51467006,2
2832,2022.0,LEW,Perry,2039.0,407.0620409,37.59790923,2.607356527,88.04029674,14.52851462,2
